Annual_ID,Country_ID,Country,Metric,Year,Value
2579,3,Luxembourg,Other Financial Corps.,2019,2435749.1
2580,3,Luxembourg,Other Financial Corps.,2020,2925532.14
2581,3,Luxembourg,Other Financial Corps.,2021,3484147.99
2582,3,Luxembourg,Other Financial Corps.,2022,2715941.24
2583,3,Luxembourg,Other Financial Corps.,2023,3041080.46
2584,3,Luxembourg,Debt securities,2005,1033055.36
2585,3,Luxembourg,Debt securities,2006,1282780.82
2586,3,Luxembourg,Debt securities,2007,1469371.24
2587,3,Luxembourg,Debt securities,2008,1402175.8
2588,3,Luxembourg,Debt securities,2009,1637095.31
2589,3,Luxembourg,Debt securities,2010,1648034.01
2590,3,Luxembourg,Debt securities,2011,1614921.46
2591,3,Luxembourg,Debt securities,2012,1840404.72
2592,3,Luxembourg,Debt securities,2013,1947386.34
2593,3,Luxembourg,Debt securities,2014,2048441.07
2594,3,Luxembourg,Debt securities,2015,1999583.14
2595,3,Luxembourg,Debt securities,2016,2078666.36
2596,3,Luxembourg,Debt securities,2017,2489541.31
2597,3,Luxembourg,Debt securities,2018,2422003.82
2598,3,Luxembourg,Debt securities,2019,2714779.8
2599,3,Luxembourg,Debt securities,2020,3033414.91
2600,3,Luxembourg,Debt securities,2021,3024713.26
2601,3,Luxembourg,Debt securities,2022,2545852.86
2602,3,Luxembourg,Debt securities,2023,2842434.08
2603,3,Luxembourg,Central bank,2005,4342.09
2604,3,Luxembourg,Central bank,2006,6743.87
2605,3,Luxembourg,Central bank,2007,7575.64
2606,3,Luxembourg,Central bank,2008,7860.02
2607,3,Luxembourg,Central bank,2009,7827.35
2608,3,Luxembourg,Central bank,2010,7224.04
2609,3,Luxembourg,Central bank,2011,7542.28
2610,3,Luxembourg,Central bank,2012,6041.29
2611,3,Luxembourg,Central bank,2013,5434.88
2612,3,Luxembourg,Central bank,2014,5824.8
2613,3,Luxembourg,Central bank,2015,4376.04
2614,3,Luxembourg,Central bank,2016,3051.17
2615,3,Luxembourg,Central bank,2017,3082.88
2616,3,Luxembourg,Central bank,2018,3212.2
2617,3,Luxembourg,Central bank,2019,3519.39
2618,3,Luxembourg,Central bank,2020,8644.42
2619,3,Luxembourg,Central bank,2021,8735.88
2620,3,Luxembourg,Central bank,2022,9888.76
2621,3,Luxembourg,Central bank,2023,11533.85
2622,3,Luxembourg,Deposit-taking Corp (excl. CB),2005,407226.03
2623,3,Luxembourg,Deposit-taking Corp (excl. CB),2006,473119.17
2624,3,Luxembourg,Deposit-taking Corp (excl. CB),2007,574424.48
2625,3,Luxembourg,Deposit-taking Corp (excl. CB),2008,272800.58
2626,3,Luxembourg,Deposit-taking Corp (excl. CB),2009,269012.69
2627,3,Luxembourg,Deposit-taking Corp (excl. CB),2010,222961.16
2628,3,Luxembourg,Deposit-taking Corp (excl. CB),2011,185086.26
2629,3,Luxembourg,Deposit-taking Corp (excl. CB),2012,184705.78
2630,3,Luxembourg,Deposit-taking Corp (excl. CB),2013,174177.14
2631,3,Luxembourg,Deposit-taking Corp (excl. CB),2014,166364.63
2632,3,Luxembourg,Deposit-taking Corp (excl. CB),2015,146027.37
2633,3,Luxembourg,Deposit-taking Corp (excl. CB),2016,131368.32
2634,3,Luxembourg,Deposit-taking Corp (excl. CB),2017,126498.11
2635,3,Luxembourg,Deposit-taking Corp (excl. CB),2018,123139.01
2636,3,Luxembourg,Deposit-taking Corp (excl. CB),2019,126180.75
2637,3,Luxembourg,Deposit-taking Corp (excl. CB),2020,150884.5
2638,3,Luxembourg,Deposit-taking Corp (excl. CB),2021,139722.28
2639,3,Luxembourg,Deposit-taking Corp (excl. CB),2022,123539.25
2640,3,Luxembourg,Deposit-taking Corp (excl. CB),2023,133419.91
2641,3,Luxembourg,General government,2005,307.85
2642,3,Luxembourg,General government,2006,567.72
2643,3,Luxembourg,General government,2007,717.11
2644,3,Luxembourg,General government,2008,553.18
2645,3,Luxembourg,General government,2009,771.07
2646,3,Luxembourg,General government,2010,303.18
2647,3,Luxembourg,General government,2011,347.6
2648,3,Luxembourg,General government,2012,484.85
2649,3,Luxembourg,General government,2013,226.19
2650,3,Luxembourg,General government,2014,9603.73
2651,3,Luxembourg,General government,2015,9426.63
2652,3,Luxembourg,General government,2016,9568.03
2653,3,Luxembourg,General government,2017,10905.92
2654,3,Luxembourg,General government,2018,10319.04
2655,3,Luxembourg,General government,2019,11000.22
2656,3,Luxembourg,General government,2020,12883.61
2657,3,Luxembourg,General government,2021,13157.89
2658,3,Luxembourg,General government,2022,10628.19
2659,3,Luxembourg,General government,2023,12844.29
2660,3,Luxembourg,Other sectors,2005,621179.39
2661,3,Luxembourg,Other sectors,2006,802350.05
2662,3,Luxembourg,Other sectors,2007,886654.01
2663,3,Luxembourg,Other sectors,2008,1120962.01
2664,3,Luxembourg,Other sectors,2009,1359484.2
2665,3,Luxembourg,Other sectors,2010,1417545.63
2666,3,Luxembourg,Other sectors,2011,1421945.33
2667,3,Luxembourg,Other sectors,2012,1649172.79
2668,3,Luxembourg,Other sectors,2013,1767548.14
2669,3,Luxembourg,Other sectors,2014,1866647.9
2670,3,Luxembourg,Other sectors,2015,1839753.1
2671,3,Luxembourg,Other sectors,2016,1934678.84
2672,3,Luxembourg,Other sectors,2017,2349054.41
2673,3,Luxembourg,Other sectors,2018,2285333.57
2674,3,Luxembourg,Other sectors,2019,2574079.45
2675,3,Luxembourg,Other sectors,2020,2861002.38
2676,3,Luxembourg,Other sectors,2021,2863097.21
2677,3,Luxembourg,Other sectors,2022,2401796.66
2678,3,Luxembourg,Other sectors,2023,2684636.02
2679,3,Luxembourg,Other Financial Corps.,2005,621179.39
2680,3,Luxembourg,Other Financial Corps.,2006,802350.05
2681,3,Luxembourg,Other Financial Corps.,2007,886654.01
2682,3,Luxembourg,Other Financial Corps.,2008,1108152.54
2683,3,Luxembourg,Other Financial Corps.,2009,1343871.88
2684,3,Luxembourg,Other Financial Corps.,2010,1408890.16
2685,3,Luxembourg,Other Financial Corps.,2011,1414968.54
2686,3,Luxembourg,Other Financial Corps.,2012,1643183.19
2687,3,Luxembourg,Other Financial Corps.,2013,1760415.51
2688,3,Luxembourg,Other Financial Corps.,2014,1863138.83
2689,3,Luxembourg,Other Financial Corps.,2015,1836493.97
2690,3,Luxembourg,Other Financial Corps.,2016,1931348.77
2691,3,Luxembourg,Other Financial Corps.,2017,2345737.38
2692,3,Luxembourg,Other Financial Corps.,2018,2282333.37
2693,3,Luxembourg,Other Financial Corps.,2019,2571113.81
2694,3,Luxembourg,Other Financial Corps.,2020,2857622.62
2695,3,Luxembourg,Other Financial Corps.,2021,2860085.78
2696,3,Luxembourg,Other Financial Corps.,2022,2398682.54
2697,3,Luxembourg,Other Financial Corps.,2023,2681001.36
2698,3,Luxembourg,Financial Derivatives,2005,31076.62
2699,3,Luxembourg,Financial Derivatives,2006,26678.29
2700,3,Luxembourg,Financial Derivatives,2007,30258.7
2701,3,Luxembourg,Financial Derivatives,2008,93265.34
2702,3,Luxembourg,Financial Derivatives,2009,76905.8
2703,3,Luxembourg,Financial Derivatives,2010,91429.39
2704,3,Luxembourg,Financial Derivatives,2011,228456.99
2705,3,Luxembourg,Financial Derivatives,2012,220610.08
2706,3,Luxembourg,Financial Derivatives,2013,228421.83
2707,3,Luxembourg,Financial Derivatives,2014,150504.79
2708,3,Luxembourg,Financial Derivatives,2015,148920.62
2709,3,Luxembourg,Financial Derivatives,2016,164042.7
2710,3,Luxembourg,Financial Derivatives,2017,174836.96
2711,3,Luxembourg,Financial Derivatives,2018,153715.5
2712,3,Luxembourg,Financial Derivatives,2019,141764.35
2713,3,Luxembourg,Financial Derivatives,2020,161682.3
2714,3,Luxembourg,Financial Derivatives,2021,217511.05
2715,3,Luxembourg,Financial Derivatives,2022,234054.76
2716,3,Luxembourg,Financial Derivatives,2023,250072.9
2717,3,Luxembourg,Other investment,2005,1008439.89
2718,3,Luxembourg,Other investment,2006,1359264.34
2719,3,Luxembourg,Other investment,2007,1824910.4
2720,3,Luxembourg,Other investment,2008,1546972.65
2721,3,Luxembourg,Other investment,2009,1402673.4
2722,3,Luxembourg,Other investment,2010,1416672.76
2723,3,Luxembourg,Other investment,2011,1124435.31
2724,3,Luxembourg,Other investment,2012,1258871.7
2725,3,Luxembourg,Other investment,2013,1380094.55
2726,3,Luxembourg,Other investment,2014,1462575.59
2727,3,Luxembourg,Other investment,2015,1337940.11
2728,3,Luxembourg,Other investment,2016,1390507.29
2729,3,Luxembourg,Other investment,2017,1598463.01
2730,3,Luxembourg,Other investment,2018,1617637.23
2731,3,Luxembourg,Other investment,2019,1668842.45
2732,3,Luxembourg,Other investment,2020,1677915.93
2733,3,Luxembourg,Other investment,2021,1795919.22
2734,3,Luxembourg,Other investment,2022,1569845.35
2735,3,Luxembourg,Other investment,2023,1652176.54
2736,3,Luxembourg,Other equity,2011,242
2737,3,Luxembourg,Other equity,2012,382.93
2738,3,Luxembourg,Other equity,2013,613.17
2739,3,Luxembourg,Other equity,2014,556.79
2740,3,Luxembourg,Other equity,2015,505.03
2741,3,Luxembourg,Other equity,2016,825.28
2742,3,Luxembourg,Other equity,2017,905
2743,3,Luxembourg,Other equity,2018,874.41
2744,3,Luxembourg,Other equity,2019,864.87
2745,3,Luxembourg,Other equity,2020,940.25
2746,3,Luxembourg,Other equity,2021,879.13
2747,3,Luxembourg,Other equity,2022,897.43
2748,3,Luxembourg,Other equity,2023,906.02
2749,3,Luxembourg,Debt instruments,2005,1008439.89
2750,3,Luxembourg,Debt instruments,2006,1359264.34
2751,3,Luxembourg,Debt instruments,2007,1824910.4
2752,3,Luxembourg,Debt instruments,2008,1546972.65
2753,3,Luxembourg,Debt instruments,2009,1402673.4
2754,3,Luxembourg,Debt instruments,2010,1416672.76
2755,3,Luxembourg,Debt instruments,2011,1124193.3
2756,3,Luxembourg,Debt instruments,2012,1258488.77
2757,3,Luxembourg,Debt instruments,2013,1379481.38
2758,3,Luxembourg,Debt instruments,2014,1462018.8
2759,3,Luxembourg,Debt instruments,2015,1337435.07
2760,3,Luxembourg,Debt instruments,2016,1389682.02
2761,3,Luxembourg,Debt instruments,2017,1597558.01
2762,3,Luxembourg,Debt instruments,2018,1616762.82
2763,3,Luxembourg,Debt instruments,2019,1667977.58
2764,3,Luxembourg,Debt instruments,2020,1676975.68
2765,3,Luxembourg,Debt instruments,2021,1795040.09
2766,3,Luxembourg,Debt instruments,2022,1568947.93
2767,3,Luxembourg,Debt instruments,2023,1651270.52
2768,3,Luxembourg,Central bank,2005,9306.1
2769,3,Luxembourg,Central bank,2006,7015.83
2770,3,Luxembourg,Central bank,2007,27127.46
2771,3,Luxembourg,Central bank,2008,58760.94
2772,3,Luxembourg,Central bank,2009,76851.54
2773,3,Luxembourg,Central bank,2010,92227.62
2774,3,Luxembourg,Central bank,2011,143358.59
2775,3,Luxembourg,Central bank,2012,144006.86
2776,3,Luxembourg,Central bank,2013,148498.1
2777,3,Luxembourg,Central bank,2014,130814.2
2778,3,Luxembourg,Central bank,2015,162502.29
2779,3,Luxembourg,Central bank,2016,199389.7
2780,3,Luxembourg,Central bank,2017,232770.66
2781,3,Luxembourg,Central bank,2018,245403.63
2782,3,Luxembourg,Central bank,2019,217410.23
2783,3,Luxembourg,Central bank,2020,328172.02
2784,3,Luxembourg,Central bank,2021,384969.01
2785,3,Luxembourg,Central bank,2022,323267.9
2786,3,Luxembourg,Central bank,2023,286027.6
2787,3,Luxembourg,Deposit-taking Corp (excl. CB),2005,538124.52
2788,3,Luxembourg,Deposit-taking Corp (excl. CB),2006,640400.18
2789,3,Luxembourg,Deposit-taking Corp (excl. CB),2007,810053.87
2790,3,Luxembourg,Deposit-taking Corp (excl. CB),2008,800150.2
2791,3,Luxembourg,Deposit-taking Corp (excl. CB),2009,668452.2
2792,3,Luxembourg,Deposit-taking Corp (excl. CB),2010,636777.53
2793,3,Luxembourg,Deposit-taking Corp (excl. CB),2011,583532.82
2794,3,Luxembourg,Deposit-taking Corp (excl. CB),2012,552774.96
2795,3,Luxembourg,Deposit-taking Corp (excl. CB),2013,588520.46
2796,3,Luxembourg,Deposit-taking Corp (excl. CB),2014,531598.11
2797,3,Luxembourg,Deposit-taking Corp (excl. CB),2015,448689.69
2798,3,Luxembourg,Deposit-taking Corp (excl. CB),2016,417805.84
2799,3,Luxembourg,Deposit-taking Corp (excl. CB),2017,480250.06
2800,3,Luxembourg,Deposit-taking Corp (excl. CB),2018,472140.58
2801,3,Luxembourg,Deposit-taking Corp (excl. CB),2019,508180.82
2802,3,Luxembourg,Deposit-taking Corp (excl. CB),2020,536494.93
2803,3,Luxembourg,Deposit-taking Corp (excl. CB),2021,535484.38
2804,3,Luxembourg,Deposit-taking Corp (excl. CB),2022,517074.04
2805,3,Luxembourg,Deposit-taking Corp (excl. CB),2023,539827.09
2806,3,Luxembourg,General government,2005,217.3
2807,3,Luxembourg,General government,2006,310.81
2808,3,Luxembourg,General government,2007,347.42
2809,3,Luxembourg,General government,2008,661.06
2810,3,Luxembourg,General government,2009,739.03
2811,3,Luxembourg,General government,2010,809.47
2812,3,Luxembourg,General government,2011,563.5
2813,3,Luxembourg,General government,2012,1045.44
2814,3,Luxembourg,General government,2013,1261.65
2815,3,Luxembourg,General government,2014,1148.02
2816,3,Luxembourg,General government,2015,1015.09
2817,3,Luxembourg,General government,2016,996.57
2818,3,Luxembourg,General government,2017,1127.35
2819,3,Luxembourg,General government,2018,1132.86
2820,3,Luxembourg,General government,2019,1397.85
2821,3,Luxembourg,General government,2020,1584.72
2822,3,Luxembourg,General government,2021,1529.97
2823,3,Luxembourg,General government,2022,1426.67
2824,3,Luxembourg,General government,2023,1480.74
2825,3,Luxembourg,Other sectors,2005,460791.97
2826,3,Luxembourg,Other sectors,2006,711537.51
2827,3,Luxembourg,Other sectors,2007,987381.65
2828,3,Luxembourg,Other sectors,2008,687400.45
2829,3,Luxembourg,Other sectors,2009,656630.64
2830,3,Luxembourg,Other sectors,2010,686858.14
2831,3,Luxembourg,Other sectors,2011,396738.39
2832,3,Luxembourg,Other sectors,2012,560661.5
2833,3,Luxembourg,Other sectors,2013,641201.17
2834,3,Luxembourg,Other sectors,2014,798458.47
2835,3,Luxembourg,Other sectors,2015,725228.01
2836,3,Luxembourg,Other sectors,2016,771489.9
2837,3,Luxembourg,Other sectors,2017,883409.94
2838,3,Luxembourg,Other sectors,2018,898085.75
2839,3,Luxembourg,Other sectors,2019,940988.68
2840,3,Luxembourg,Other sectors,2020,810724.01
2841,3,Luxembourg,Other sectors,2021,873056.74
2842,3,Luxembourg,Other sectors,2022,727179.32
2843,3,Luxembourg,Other sectors,2023,823935.09
2844,3,Luxembourg,Other Financial Corps.,2005,453980.35
2845,3,Luxembourg,Other Financial Corps.,2006,702717.52
2846,3,Luxembourg,Other Financial Corps.,2007,975702.41
2847,3,Luxembourg,Other Financial Corps.,2008,678685.56
2848,3,Luxembourg,Other Financial Corps.,2009,646024.55
2849,3,Luxembourg,Other Financial Corps.,2010,673750.2
2850,3,Luxembourg,Other Financial Corps.,2011,389333.21
2851,3,Luxembourg,Other Financial Corps.,2012,555286.71
2852,3,Luxembourg,Other Financial Corps.,2013,635151.92
2853,3,Luxembourg,Other Financial Corps.,2014,779329.99
2854,3,Luxembourg,Other Financial Corps.,2015,702208.46
2855,3,Luxembourg,Other Financial Corps.,2016,755094.76
2856,3,Luxembourg,Other Financial Corps.,2017,865478.78
2857,3,Luxembourg,Other Financial Corps.,2018,877192.15
2858,3,Luxembourg,Other Financial Corps.,2019,916746.71
2859,3,Luxembourg,Other Financial Corps.,2020,775923.29
2860,3,Luxembourg,Other Financial Corps.,2021,839077.63
2861,3,Luxembourg,Other Financial Corps.,2022,697851.92
2862,3,Luxembourg,Other Financial Corps.,2023,792598.4
2863,3,Luxembourg,Reserve assets,2005,278.4
2864,3,Luxembourg,Reserve assets,2006,265.39
2865,3,Luxembourg,Reserve assets,2007,205.72
2866,3,Luxembourg,Reserve assets,2008,397.74
2867,3,Luxembourg,Reserve assets,2009,810.45
2868,3,Luxembourg,Reserve assets,2010,849.05
2869,3,Luxembourg,Reserve assets,2011,1014.02
2870,3,Luxembourg,Reserve assets,2012,990.86
2871,3,Luxembourg,Reserve assets,2013,963.4
2872,3,Luxembourg,Reserve assets,2014,863.75
2873,3,Luxembourg,Reserve assets,2015,771.18
2874,3,Luxembourg,Reserve assets,2016,974.31
2875,3,Luxembourg,Reserve assets,2017,878.44
2876,3,Luxembourg,Reserve assets,2018,939.09
2877,3,Luxembourg,Reserve assets,2019,1055.19
2878,3,Luxembourg,Reserve assets,2020,1118.46
2879,3,Luxembourg,Reserve assets,2021,2921.34
2880,3,Luxembourg,Reserve assets,2022,2874.29
2881,3,Luxembourg,Reserve assets,2023,2978.14
2882,3,Luxembourg,Monetary gold,2005,37.99
2883,3,Luxembourg,Monetary gold,2006,47.31
2884,3,Luxembourg,Monetary gold,2007,62.16
2885,3,Luxembourg,Monetary gold,2008,63.12
2886,3,Luxembourg,Monetary gold,2009,79.94
2887,3,Luxembourg,Monetary gold,2010,101.92
2888,3,Luxembourg,Monetary gold,2011,113.51
2889,3,Luxembourg,Monetary gold,2012,119.86
2890,3,Luxembourg,Monetary gold,2013,86.98
2891,3,Luxembourg,Monetary gold,2014,86.92
2892,3,Luxembourg,Monetary gold,2015,76.75
2893,3,Luxembourg,Monetary gold,2016,83.63
2894,3,Luxembourg,Monetary gold,2017,93.71
2895,3,Luxembourg,Monetary gold,2018,92.47
2896,3,Luxembourg,Monetary gold,2019,109.97
2897,3,Luxembourg,Monetary gold,2020,137.43
2898,3,Luxembourg,Monetary gold,2021,131.62
2899,3,Luxembourg,Monetary gold,2022,131.28
2900,3,Luxembourg,Monetary gold,2023,149.23
2901,3,Luxembourg,Special drawing rights,2005,16.33
2902,3,Luxembourg,Special drawing rights,2006,18.4
2903,3,Luxembourg,Special drawing rights,2007,20.16
2904,3,Luxembourg,Special drawing rights,2008,20.66
2905,3,Luxembourg,Special drawing rights,2009,381.3
2906,3,Luxembourg,Special drawing rights,2010,374.75
2907,3,Luxembourg,Special drawing rights,2011,374.34
2908,3,Luxembourg,Special drawing rights,2012,375.16
2909,3,Luxembourg,Special drawing rights,2013,376.15
2910,3,Luxembourg,Special drawing rights,2014,354.13
2911,3,Luxembourg,Special drawing rights,2015,338.8
2912,3,Luxembourg,Special drawing rights,2016,328.84
2913,3,Luxembourg,Special drawing rights,2017,349.79
2914,3,Luxembourg,Special drawing rights,2018,343.92
2915,3,Luxembourg,Special drawing rights,2019,345.38
2916,3,Luxembourg,Special drawing rights,2020,360.9
2917,3,Luxembourg,Special drawing rights,2021,2124.09
2918,3,Luxembourg,Special drawing rights,2022,2065.73
2919,3,Luxembourg,Special drawing rights,2023,2097.95
2920,3,Luxembourg,Reserve position in the fund,2005,58.09
2921,3,Luxembourg,Reserve position in the fund,2006,43.65
2922,3,Luxembourg,Reserve position in the fund,2007,29.59
2923,3,Luxembourg,Reserve position in the fund,2008,55.6
2924,3,Luxembourg,Reserve position in the fund,2009,81.67
2925,3,Luxembourg,Reserve position in the fund,2010,101.79
2926,3,Luxembourg,Reserve position in the fund,2011,344.08
2927,3,Luxembourg,Reserve position in the fund,2012,344.79
2928,3,Luxembourg,Reserve position in the fund,2013,315.43
2929,3,Luxembourg,Reserve position in the fund,2014,234.21
2930,3,Luxembourg,Reserve position in the fund,2015,166.17
2931,3,Luxembourg,Reserve position in the fund,2016,370.31
2932,3,Luxembourg,Reserve position in the fund,2017,261.48
2933,3,Luxembourg,Reserve position in the fund,2018,322.15
2934,3,Luxembourg,Reserve position in the fund,2019,360.52
2935,3,Luxembourg,Reserve position in the fund,2020,424.33
2936,3,Luxembourg,Reserve position in the fund,2021,476.15
2937,3,Luxembourg,Reserve position in the fund,2022,478.11
2938,3,Luxembourg,Reserve position in the fund,2023,478.95
2939,3,Luxembourg,Other reserve assets,2005,165.98
2940,3,Luxembourg,Other reserve assets,2006,156.03
2941,3,Luxembourg,Other reserve assets,2007,93.81
2942,3,Luxembourg,Other reserve assets,2008,258.37
2943,3,Luxembourg,Other reserve assets,2009,267.54
2944,3,Luxembourg,Other reserve assets,2010,270.58
2945,3,Luxembourg,Other reserve assets,2011,182.08
2946,3,Luxembourg,Other reserve assets,2012,151.05
2947,3,Luxembourg,Other reserve assets,2013,184.84
2948,3,Luxembourg,Other reserve assets,2014,188.48
2949,3,Luxembourg,Other reserve assets,2015,189.46
2950,3,Luxembourg,Other reserve assets,2016,191.52
2951,3,Luxembourg,Other reserve assets,2017,173.46
2952,3,Luxembourg,Other reserve assets,2018,180.54
2953,3,Luxembourg,Other reserve assets,2019,239.32
2954,3,Luxembourg,Other reserve assets,2020,195.8
2955,3,Luxembourg,Other reserve assets,2021,189.47
2956,3,Luxembourg,Other reserve assets,2022,199.17
2957,3,Luxembourg,Other reserve assets,2023,252.02
2958,3,Luxembourg,Liabilities,2005,3774406.28
2959,3,Luxembourg,Liabilities,2006,4907926.97
2960,3,Luxembourg,Liabilities,2007,6221686.09
2961,3,Luxembourg,Liabilities,2008,5411884.6
2962,3,Luxembourg,Liabilities,2009,6104334.83
2963,3,Luxembourg,Liabilities,2010,6405705.5
2964,3,Luxembourg,Liabilities,2011,6925567.06
2965,3,Luxembourg,Liabilities,2012,8530883.58
2966,3,Luxembourg,Liabilities,2013,9779035.16
2967,3,Luxembourg,Liabilities,2014,10768913.31
2968,3,Luxembourg,Liabilities,2015,11545927.26
2969,3,Luxembourg,Liabilities,2016,11650556.8
2970,3,Luxembourg,Liabilities,2017,13299135.43
2971,3,Luxembourg,Liabilities,2018,12326770.38
2972,3,Luxembourg,Liabilities,2019,12696436.74
2973,3,Luxembourg,Liabilities,2020,13676904.52
2974,3,Luxembourg,Liabilities,2021,14225542.23
2975,3,Luxembourg,Liabilities,2022,12406392.05
2976,3,Luxembourg,Liabilities,2023,12986507.6
2977,3,Luxembourg,Direct investment,2005,917480.2
2978,3,Luxembourg,Direct investment,2006,1155614.79
2979,3,Luxembourg,Direct investment,2007,1509175.06
2980,3,Luxembourg,Direct investment,2008,1575052.95
2981,3,Luxembourg,Direct investment,2009,1867272.49
2982,3,Luxembourg,Direct investment,2010,1954564.62
2983,3,Luxembourg,Direct investment,2011,2605774.67
2984,3,Luxembourg,Direct investment,2012,3480486.12
2985,3,Luxembourg,Direct investment,2013,4146290.45
2986,3,Luxembourg,Direct investment,2014,4758720.17
2987,3,Luxembourg,Direct investment,2015,5619618.84
2988,3,Luxembourg,Direct investment,2016,5570452.76
2989,3,Luxembourg,Direct investment,2017,6021011.61
2990,3,Luxembourg,Direct investment,2018,5281622.72
2991,3,Luxembourg,Direct investment,2019,4931767.38
2992,3,Luxembourg,Direct investment,2020,5072585.07
2993,3,Luxembourg,Direct investment,2021,4835578.17
2994,3,Luxembourg,Direct investment,2022,4396524.68
2995,3,Luxembourg,Direct investment,2023,4182263.95
2996,3,Luxembourg,Equity and investment fund shares,2005,749493.15
2997,3,Luxembourg,Equity and investment fund shares,2006,953252.76
2998,3,Luxembourg,Equity and investment fund shares,2007,1257612.41
2999,3,Luxembourg,Equity and investment fund shares,2008,1221105.42
3000,3,Luxembourg,Equity and investment fund shares,2009,1505686.32
3001,3,Luxembourg,Equity and investment fund shares,2010,1658821.45
3002,3,Luxembourg,Equity and investment fund shares,2011,1612073.41
3003,3,Luxembourg,Equity and investment fund shares,2012,2134822.83
3004,3,Luxembourg,Equity and investment fund shares,2013,2564265.15
3005,3,Luxembourg,Equity and investment fund shares,2014,3050682.67
3006,3,Luxembourg,Equity and investment fund shares,2015,3619242.75
3007,3,Luxembourg,Equity and investment fund shares,2016,3580492.38
3008,3,Luxembourg,Equity and investment fund shares,2017,3918137.26
3009,3,Luxembourg,Equity and investment fund shares,2018,3349986.4
3010,3,Luxembourg,Equity and investment fund shares,2019,3312185.13
3011,3,Luxembourg,Equity and investment fund shares,2020,3431546
3012,3,Luxembourg,Equity and investment fund shares,2021,3251628.33
3013,3,Luxembourg,Equity and investment fund shares,2022,2853947.65
3014,3,Luxembourg,Equity and investment fund shares,2023,2676209.15
3015,3,Luxembourg,Direct Investor,2005,749493.15
3016,3,Luxembourg,Direct Investor,2006,953252.76
3017,3,Luxembourg,Direct Investor,2007,1257612.41
3018,3,Luxembourg,Direct Investor,2008,1221105.42
3019,3,Luxembourg,Direct Investor,2009,1505686.32
3020,3,Luxembourg,Direct Investor,2010,1658821.45
3021,3,Luxembourg,Direct Investor,2011,1582731.06
3022,3,Luxembourg,Direct Investor,2012,2132521.23
3023,3,Luxembourg,Direct Investor,2013,2562421.89
3024,3,Luxembourg,Direct Investor,2014,3042879.38
3025,3,Luxembourg,Direct Investor,2015,3603903.11
3026,3,Luxembourg,Direct Investor,2016,3561296.58
3027,3,Luxembourg,Direct Investor,2017,3897233.68
3028,3,Luxembourg,Direct Investor,2018,3336749.43
3029,3,Luxembourg,Direct Investor,2019,3299224.2
3030,3,Luxembourg,Direct Investor,2020,3421660.94
3031,3,Luxembourg,Direct Investor,2021,3227304.39
3032,3,Luxembourg,Direct Investor,2022,2832878.84
3033,3,Luxembourg,Direct Investor,2023,2656911.24
3034,3,Luxembourg,Reverse Investment,2011,705.42
3035,3,Luxembourg,Reverse Investment,2012,638.03
3036,3,Luxembourg,Reverse Investment,2013,696.91
3037,3,Luxembourg,Reverse Investment,2014,861.75
3038,3,Luxembourg,Reverse Investment,2015,1624.82
3039,3,Luxembourg,Reverse Investment,2016,3604.29
3040,3,Luxembourg,Reverse Investment,2017,4176.34
3041,3,Luxembourg,Reverse Investment,2018,3402.08
3042,3,Luxembourg,Reverse Investment,2019,2657.2
3043,3,Luxembourg,Reverse Investment,2020,3618.24
3044,3,Luxembourg,Reverse Investment,2021,4181.69
3045,3,Luxembourg,Reverse Investment,2022,4931.48
3046,3,Luxembourg,Reverse Investment,2023,4170
3047,3,Luxembourg,Between fellow enterprises,2011,28636.93
3048,3,Luxembourg,Between fellow enterprises,2012,1663.57
3049,3,Luxembourg,Between fellow enterprises,2013,1146.36
3050,3,Luxembourg,Between fellow enterprises,2014,6941.54
3051,3,Luxembourg,Between fellow enterprises,2015,13714.82
3052,3,Luxembourg,Between fellow enterprises,2016,15591.5
3053,3,Luxembourg,Between fellow enterprises,2017,16727.25
3054,3,Luxembourg,Between fellow enterprises,2018,9834.89
3055,3,Luxembourg,Between fellow enterprises,2019,10303.74
3056,3,Luxembourg,Between fellow enterprises,2020,6266.82
3057,3,Luxembourg,Between fellow enterprises,2021,20142.25
3058,3,Luxembourg,Between fellow enterprises,2022,16137.33
3059,3,Luxembourg,Between fellow enterprises,2023,15127.91
3060,3,Luxembourg,Debt instruments,2005,167987.05
3061,3,Luxembourg,Debt instruments,2006,202362.03
3062,3,Luxembourg,Debt instruments,2007,251562.65
3063,3,Luxembourg,Debt instruments,2008,353947.53
3064,3,Luxembourg,Debt instruments,2009,361586.17
3065,3,Luxembourg,Debt instruments,2010,295743.17
3066,3,Luxembourg,Debt instruments,2011,993701.26
3067,3,Luxembourg,Debt instruments,2012,1345663.29
3068,3,Luxembourg,Debt instruments,2013,1582025.3
3069,3,Luxembourg,Debt instruments,2014,1708037.5
3070,3,Luxembourg,Debt instruments,2015,2000376.09
3071,3,Luxembourg,Debt instruments,2016,1989960.38
3072,3,Luxembourg,Debt instruments,2017,2102874.35
3073,3,Luxembourg,Debt instruments,2018,1931636.32
3074,3,Luxembourg,Debt instruments,2019,1619582.25
3075,3,Luxembourg,Debt instruments,2020,1641039.06
3076,3,Luxembourg,Debt instruments,2021,1583949.84
3077,3,Luxembourg,Debt instruments,2022,1542577.03
3078,3,Luxembourg,Debt instruments,2023,1506054.8
3079,3,Luxembourg,Direct Investor,2005,167987.05
