Quarter_ID,Country_ID,Country,Metric,Quarter,Value
3375,1,Germany,General government,2019Q3,10714.78
3376,1,Germany,General government,2019Q4,13003.36
3377,1,Germany,General government,2020Q1,11286.87
3378,1,Germany,General government,2020Q2,13820.57
3379,1,Germany,General government,2020Q3,15315.23
3380,1,Germany,General government,2020Q4,18752.54
3381,1,Germany,General government,2021Q1,19804.7
3382,1,Germany,General government,2021Q2,21444.68
3383,1,Germany,General government,2021Q3,21729.15
3384,1,Germany,General government,2021Q4,24046.23
3385,1,Germany,General government,2022Q1,23281.02
3386,1,Germany,General government,2022Q2,20931.88
3387,1,Germany,General government,2022Q3,20387.94
3388,1,Germany,General government,2022Q4,25241.09
3389,1,Germany,General government,2023Q1,27115.73
3390,1,Germany,General government,2023Q2,29011.13
3391,1,Germany,General government,2023Q3,27879.17
3392,1,Germany,General government,2023Q4,32287
3393,1,Germany,General government,2024Q1,34417.9
3394,1,Germany,General government,2024Q2,34861.9
3395,1,Germany,Other sectors,2013Q1,736888.05
3396,1,Germany,Other sectors,2013Q2,740847.28
3397,1,Germany,Other sectors,2013Q3,810466.11
3398,1,Germany,Other sectors,2013Q4,859433.05
3399,1,Germany,Other sectors,2014Q1,876759.62
3400,1,Germany,Other sectors,2014Q2,926235.03
3401,1,Germany,Other sectors,2014Q3,884538.34
3402,1,Germany,Other sectors,2014Q4,879392.06
3403,1,Germany,Other sectors,2015Q1,888629.92
3404,1,Germany,Other sectors,2015Q2,910115.5
3405,1,Germany,Other sectors,2015Q3,868840.82
3406,1,Germany,Other sectors,2015Q4,899720.19
3407,1,Germany,Other sectors,2016Q1,921998.29
3408,1,Germany,Other sectors,2016Q2,913717.91
3409,1,Germany,Other sectors,2016Q3,969006.95
3410,1,Germany,Other sectors,2016Q4,965761.15
3411,1,Germany,Other sectors,2017Q1,1097084.76
3412,1,Germany,Other sectors,2017Q2,1175050.27
3413,1,Germany,Other sectors,2017Q3,1232999.75
3414,1,Germany,Other sectors,2017Q4,1306474.25
3415,1,Germany,Other sectors,2018Q1,1319330.22
3416,1,Germany,Other sectors,2018Q2,1281228.19
3417,1,Germany,Other sectors,2018Q3,1311678.88
3418,1,Germany,Other sectors,2018Q4,1201651.17
3419,1,Germany,Other sectors,2019Q1,1289827.43
3420,1,Germany,Other sectors,2019Q2,1346147.03
3421,1,Germany,Other sectors,2019Q3,1334132.26
3422,1,Germany,Other sectors,2019Q4,1477700.14
3423,1,Germany,Other sectors,2020Q1,1219383.08
3424,1,Germany,Other sectors,2020Q2,1417349.9
3425,1,Germany,Other sectors,2020Q3,1559724.54
3426,1,Germany,Other sectors,2020Q4,1810663.36
3427,1,Germany,Other sectors,2021Q1,1878785.86
3428,1,Germany,Other sectors,2021Q2,2025719.31
3429,1,Germany,Other sectors,2021Q3,2045918.98
3430,1,Germany,Other sectors,2021Q4,2168443.11
3431,1,Germany,Other sectors,2022Q1,2063413.92
3432,1,Germany,Other sectors,2022Q2,1777351.77
3433,1,Germany,Other sectors,2022Q3,1663842.25
3434,1,Germany,Other sectors,2022Q4,1858703.02
3435,1,Germany,Other sectors,2023Q1,2002066.84
3436,1,Germany,Other sectors,2023Q2,2059335.19
3437,1,Germany,Other sectors,2023Q3,1948483.44
3438,1,Germany,Other sectors,2023Q4,2132895.31
3439,1,Germany,Other sectors,2024Q1,2246308.5
3440,1,Germany,Other sectors,2024Q2,2313408.31
3441,1,Germany,Other Financial Corps.,2013Q1,366833.8
3442,1,Germany,Other Financial Corps.,2013Q2,370576.02
3443,1,Germany,Other Financial Corps.,2013Q3,415872.97
3444,1,Germany,Other Financial Corps.,2013Q4,444470.14
3445,1,Germany,Other Financial Corps.,2014Q1,452632.46
3446,1,Germany,Other Financial Corps.,2014Q2,488508.42
3447,1,Germany,Other Financial Corps.,2014Q3,468042.3
3448,1,Germany,Other Financial Corps.,2014Q4,470155.37
3449,1,Germany,Other Financial Corps.,2015Q1,480317.26
3450,1,Germany,Other Financial Corps.,2015Q2,495834.94
3451,1,Germany,Other Financial Corps.,2015Q3,474722.64
3452,1,Germany,Other Financial Corps.,2015Q4,495381.36
3453,1,Germany,Other Financial Corps.,2016Q1,506938.76
3454,1,Germany,Other Financial Corps.,2016Q2,500669.11
3455,1,Germany,Other Financial Corps.,2016Q3,534980.21
3456,1,Germany,Other Financial Corps.,2016Q4,531615.31
3457,1,Germany,Other Financial Corps.,2017Q1,613789.55
3458,1,Germany,Other Financial Corps.,2017Q2,649995.57
3459,1,Germany,Other Financial Corps.,2017Q3,687350.04
3460,1,Germany,Other Financial Corps.,2017Q4,728186.18
3461,1,Germany,Other Financial Corps.,2018Q1,736804.42
3462,1,Germany,Other Financial Corps.,2018Q2,715627.5
3463,1,Germany,Other Financial Corps.,2018Q3,732464.45
3464,1,Germany,Other Financial Corps.,2018Q4,664729.75
3465,1,Germany,Other Financial Corps.,2019Q1,731526.58
3466,1,Germany,Other Financial Corps.,2019Q2,765817.1
3467,1,Germany,Other Financial Corps.,2019Q3,757277.68
3468,1,Germany,Other Financial Corps.,2019Q4,847131.23
3469,1,Germany,Other Financial Corps.,2020Q1,685900.38
3470,1,Germany,Other Financial Corps.,2020Q2,782183.66
3471,1,Germany,Other Financial Corps.,2020Q3,852994.54
3472,1,Germany,Other Financial Corps.,2020Q4,990104.04
3473,1,Germany,Other Financial Corps.,2021Q1,1022123.36
3474,1,Germany,Other Financial Corps.,2021Q2,1093427.83
3475,1,Germany,Other Financial Corps.,2021Q3,1100363.95
3476,1,Germany,Other Financial Corps.,2021Q4,1164332.05
3477,1,Germany,Other Financial Corps.,2022Q1,1102612.38
3478,1,Germany,Other Financial Corps.,2022Q2,955247.73
3479,1,Germany,Other Financial Corps.,2022Q3,907787.37
3480,1,Germany,Other Financial Corps.,2022Q4,1007956.2
3481,1,Germany,Other Financial Corps.,2023Q1,1086321.15
3482,1,Germany,Other Financial Corps.,2023Q2,1108867.69
3483,1,Germany,Other Financial Corps.,2023Q3,1036503.19
3484,1,Germany,Other Financial Corps.,2023Q4,1123955.17
3485,1,Germany,Other Financial Corps.,2024Q1,1181322.29
3486,1,Germany,Other Financial Corps.,2024Q2,1215403.95
3487,1,Germany,Debt securities,2013Q1,1968219.42
3488,1,Germany,Debt securities,2013Q2,2007328.74
3489,1,Germany,Debt securities,2013Q3,2090295.8
3490,1,Germany,Debt securities,2013Q4,2163694.81
3491,1,Germany,Debt securities,2014Q1,2238884.41
3492,1,Germany,Debt securities,2014Q2,2298489.8
3493,1,Germany,Debt securities,2014Q3,2162641.47
3494,1,Germany,Debt securities,2014Q4,2135722.1
3495,1,Germany,Debt securities,2015Q1,1989597.32
3496,1,Germany,Debt securities,2015Q2,1974174.85
3497,1,Germany,Debt securities,2015Q3,1998830.3
3498,1,Germany,Debt securities,2015Q4,1953438.08
3499,1,Germany,Debt securities,2016Q1,2107105.06
3500,1,Germany,Debt securities,2016Q2,2116528.58
3501,1,Germany,Debt securities,2016Q3,2138854.98
3502,1,Germany,Debt securities,2016Q4,1967572.52
3503,1,Germany,Debt securities,2017Q1,2058389.55
3504,1,Germany,Debt securities,2017Q2,2194742.15
3505,1,Germany,Debt securities,2017Q3,2259808.89
3506,1,Germany,Debt securities,2017Q4,2312330.75
3507,1,Germany,Debt securities,2018Q1,2400582.98
3508,1,Germany,Debt securities,2018Q2,2284889.89
3509,1,Germany,Debt securities,2018Q3,2264207.72
3510,1,Germany,Debt securities,2018Q4,2235401.82
3511,1,Germany,Debt securities,2019Q1,2270069.95
3512,1,Germany,Debt securities,2019Q2,2371611.35
3513,1,Germany,Debt securities,2019Q3,2341966.92
3514,1,Germany,Debt securities,2019Q4,2387830.51
3515,1,Germany,Debt securities,2020Q1,2287254.54
3516,1,Germany,Debt securities,2020Q2,2424848.51
3517,1,Germany,Debt securities,2020Q3,2539482.76
3518,1,Germany,Debt securities,2020Q4,2699080.08
3519,1,Germany,Debt securities,2021Q1,2539446.23
3520,1,Germany,Debt securities,2021Q2,2557208.63
3521,1,Germany,Debt securities,2021Q3,2510070.15
3522,1,Germany,Debt securities,2021Q4,2421863.5
3523,1,Germany,Debt securities,2022Q1,2248635.21
3524,1,Germany,Debt securities,2022Q2,1961606.76
3525,1,Germany,Debt securities,2022Q3,1762029.96
3526,1,Germany,Debt securities,2022Q4,1937634.62
3527,1,Germany,Debt securities,2023Q1,2064154.39
3528,1,Germany,Debt securities,2023Q2,2081224.74
3529,1,Germany,Debt securities,2023Q3,2025937.23
3530,1,Germany,Debt securities,2023Q4,2211833.2
3531,1,Germany,Debt securities,2024Q1,2205059.13
3532,1,Germany,Debt securities,2024Q2,2179915.89
3533,1,Germany,Central bank,2013Q1,79960.82
3534,1,Germany,Central bank,2013Q2,77942.41
3535,1,Germany,Central bank,2013Q3,76806.99
3536,1,Germany,Central bank,2013Q4,75621.57
3537,1,Germany,Central bank,2014Q1,75061.87
3538,1,Germany,Central bank,2014Q2,69483.71
3539,1,Germany,Central bank,2014Q3,60507.87
3540,1,Germany,Central bank,2014Q4,56801.67
3541,1,Germany,Central bank,2015Q1,50356.42
3542,1,Germany,Central bank,2015Q2,49746.29
3543,1,Germany,Central bank,2015Q3,50305.95
3544,1,Germany,Central bank,2015Q4,48489.61
3545,1,Germany,Central bank,2016Q1,50653
3546,1,Germany,Central bank,2016Q2,48966.48
3547,1,Germany,Central bank,2016Q3,50793.71
3548,1,Germany,Central bank,2016Q4,50129.83
3549,1,Germany,Central bank,2017Q1,52651.04
3550,1,Germany,Central bank,2017Q2,59655.09
3551,1,Germany,Central bank,2017Q3,60000.45
3552,1,Germany,Central bank,2017Q4,62650.23
3553,1,Germany,Central bank,2018Q1,66439.76
3554,1,Germany,Central bank,2018Q2,63951.12
3555,1,Germany,Central bank,2018Q3,63340.4
3556,1,Germany,Central bank,2018Q4,64445.18
3557,1,Germany,Central bank,2019Q1,60765.62
3558,1,Germany,Central bank,2019Q2,60862.52
3559,1,Germany,Central bank,2019Q3,56583.6
3560,1,Germany,Central bank,2019Q4,58451.63
3561,1,Germany,Central bank,2020Q1,57313.03
3562,1,Germany,Central bank,2020Q2,61644.99
3563,1,Germany,Central bank,2020Q3,65678.37
3564,1,Germany,Central bank,2020Q4,70377.87
3565,1,Germany,Central bank,2021Q1,65847.6
3566,1,Germany,Central bank,2021Q2,66297.27
3567,1,Germany,Central bank,2021Q3,63039.55
3568,1,Germany,Central bank,2021Q4,62615.79
3569,1,Germany,Central bank,2022Q1,60458.27
3570,1,Germany,Central bank,2022Q2,54810.12
3571,1,Germany,Central bank,2022Q3,49209.85
3572,1,Germany,Central bank,2022Q4,53596.65
3573,1,Germany,Central bank,2023Q1,54162.94
3574,1,Germany,Central bank,2023Q2,52632.73
3575,1,Germany,Central bank,2023Q3,49425.25
3576,1,Germany,Central bank,2023Q4,50333.86
3577,1,Germany,Central bank,2024Q1,44059.15
3578,1,Germany,Central bank,2024Q2,42250.49
3579,1,Germany,Deposit-taking Corp (excl. CB),2013Q1,639494.51
3580,1,Germany,Deposit-taking Corp (excl. CB),2013Q2,658587.16
3581,1,Germany,Deposit-taking Corp (excl. CB),2013Q3,680908.6
3582,1,Germany,Deposit-taking Corp (excl. CB),2013Q4,698472.78
3583,1,Germany,Deposit-taking Corp (excl. CB),2014Q1,715382.11
3584,1,Germany,Deposit-taking Corp (excl. CB),2014Q2,720490.91
3585,1,Germany,Deposit-taking Corp (excl. CB),2014Q3,676084.59
3586,1,Germany,Deposit-taking Corp (excl. CB),2014Q4,667767.14
3587,1,Germany,Deposit-taking Corp (excl. CB),2015Q1,606342.81
3588,1,Germany,Deposit-taking Corp (excl. CB),2015Q2,606293.87
3589,1,Germany,Deposit-taking Corp (excl. CB),2015Q3,614254.89
3590,1,Germany,Deposit-taking Corp (excl. CB),2015Q4,596080.67
3591,1,Germany,Deposit-taking Corp (excl. CB),2016Q1,635860.22
3592,1,Germany,Deposit-taking Corp (excl. CB),2016Q2,616418.57
3593,1,Germany,Deposit-taking Corp (excl. CB),2016Q3,606939.64
3594,1,Germany,Deposit-taking Corp (excl. CB),2016Q4,559692.31
3595,1,Germany,Deposit-taking Corp (excl. CB),2017Q1,550900.82
3596,1,Germany,Deposit-taking Corp (excl. CB),2017Q2,580390.35
3597,1,Germany,Deposit-taking Corp (excl. CB),2017Q3,587810.11
3598,1,Germany,Deposit-taking Corp (excl. CB),2017Q4,593007.08
3599,1,Germany,Deposit-taking Corp (excl. CB),2018Q1,612372.18
3600,1,Germany,Deposit-taking Corp (excl. CB),2018Q2,574938.75
3601,1,Germany,Deposit-taking Corp (excl. CB),2018Q3,578016.3
3602,1,Germany,Deposit-taking Corp (excl. CB),2018Q4,571387.06
3603,1,Germany,Deposit-taking Corp (excl. CB),2019Q1,577010.5
3604,1,Germany,Deposit-taking Corp (excl. CB),2019Q2,598009.9
3605,1,Germany,Deposit-taking Corp (excl. CB),2019Q3,589819.02
3606,1,Germany,Deposit-taking Corp (excl. CB),2019Q4,591284.74
3607,1,Germany,Deposit-taking Corp (excl. CB),2020Q1,589897.33
3608,1,Germany,Deposit-taking Corp (excl. CB),2020Q2,616265.13
3609,1,Germany,Deposit-taking Corp (excl. CB),2020Q3,624010.64
3610,1,Germany,Deposit-taking Corp (excl. CB),2020Q4,652871.19
3611,1,Germany,Deposit-taking Corp (excl. CB),2021Q1,611886.71
3612,1,Germany,Deposit-taking Corp (excl. CB),2021Q2,612197.13
3613,1,Germany,Deposit-taking Corp (excl. CB),2021Q3,592411.75
3614,1,Germany,Deposit-taking Corp (excl. CB),2021Q4,561357.33
3615,1,Germany,Deposit-taking Corp (excl. CB),2022Q1,545434.31
3616,1,Germany,Deposit-taking Corp (excl. CB),2022Q2,501482.28
3617,1,Germany,Deposit-taking Corp (excl. CB),2022Q3,455591.3
3618,1,Germany,Deposit-taking Corp (excl. CB),2022Q4,510931.26
3619,1,Germany,Deposit-taking Corp (excl. CB),2023Q1,553057.91
3620,1,Germany,Deposit-taking Corp (excl. CB),2023Q2,566441.32
3621,1,Germany,Deposit-taking Corp (excl. CB),2023Q3,543373.68
3622,1,Germany,Deposit-taking Corp (excl. CB),2023Q4,580147.1
3623,1,Germany,Deposit-taking Corp (excl. CB),2024Q1,587310.82
3624,1,Germany,Deposit-taking Corp (excl. CB),2024Q2,580820.11
3625,1,Germany,General government,2013Q1,175957.35
3626,1,Germany,General government,2013Q2,175929.92
3627,1,Germany,General government,2013Q3,178864.27
3628,1,Germany,General government,2013Q4,180190.45
3629,1,Germany,General government,2014Q1,177372.97
3630,1,Germany,General government,2014Q2,175180.24
3631,1,Germany,General government,2014Q3,162173.48
3632,1,Germany,General government,2014Q4,155811.52
3633,1,Germany,General government,2015Q1,146563.4
3634,1,Germany,General government,2015Q2,148330.34
3635,1,Germany,General government,2015Q3,145420.54
3636,1,Germany,General government,2015Q4,140943.1
3637,1,Germany,General government,2016Q1,145386.45
3638,1,Germany,General government,2016Q2,142967.12
3639,1,Germany,General government,2016Q3,139686.61
3640,1,Germany,General government,2016Q4,134161.63
3641,1,Germany,General government,2017Q1,142916.22
3642,1,Germany,General government,2017Q2,143962.38
3643,1,Germany,General government,2017Q3,145732.08
3644,1,Germany,General government,2017Q4,143919.6
3645,1,Germany,General government,2018Q1,143258.73
3646,1,Germany,General government,2018Q2,137829.04
3647,1,Germany,General government,2018Q3,136714.88
3648,1,Germany,General government,2018Q4,133794.4
3649,1,Germany,General government,2019Q1,136968.13
3650,1,Germany,General government,2019Q2,139756.64
3651,1,Germany,General government,2019Q3,132808.78
3652,1,Germany,General government,2019Q4,138832.02
3653,1,Germany,General government,2020Q1,135043.66
3654,1,Germany,General government,2020Q2,134583.16
3655,1,Germany,General government,2020Q3,139795.86
3656,1,Germany,General government,2020Q4,147167.33
3657,1,Germany,General government,2021Q1,138262.37
3658,1,Germany,General government,2021Q2,135699.83
3659,1,Germany,General government,2021Q3,129896.7
3660,1,Germany,General government,2021Q4,125991.56
3661,1,Germany,General government,2022Q1,119091.53
3662,1,Germany,General government,2022Q2,109959.9
3663,1,Germany,General government,2022Q3,98550.33
3664,1,Germany,General government,2022Q4,104454.27
3665,1,Germany,General government,2023Q1,110785.8
3666,1,Germany,General government,2023Q2,109679.23
3667,1,Germany,General government,2023Q3,108431.71
3668,1,Germany,General government,2023Q4,115463.66
3669,1,Germany,General government,2024Q1,114398.76
3670,1,Germany,General government,2024Q2,113286.73
3671,1,Germany,Other sectors,2013Q1,1072806.74
3672,1,Germany,Other sectors,2013Q2,1094869.25
3673,1,Germany,Other sectors,2013Q3,1153715.94
3674,1,Germany,Other sectors,2013Q4,1209410.02
3675,1,Germany,Other sectors,2014Q1,1271067.46
3676,1,Germany,Other sectors,2014Q2,1333334.93
3677,1,Germany,Other sectors,2014Q3,1263875.53
3678,1,Germany,Other sectors,2014Q4,1255341.76
3679,1,Germany,Other sectors,2015Q1,1186334.68
3680,1,Germany,Other sectors,2015Q2,1169804.36
3681,1,Germany,Other sectors,2015Q3,1188848.92
3682,1,Germany,Other sectors,2015Q4,1167924.7
3683,1,Germany,Other sectors,2016Q1,1275205.39
3684,1,Germany,Other sectors,2016Q2,1308176.42
3685,1,Germany,Other sectors,2016Q3,1341435.01
3686,1,Germany,Other sectors,2016Q4,1223588.74
3687,1,Germany,Other sectors,2017Q1,1311921.48
3688,1,Germany,Other sectors,2017Q2,1410734.32
3689,1,Germany,Other sectors,2017Q3,1466266.24
3690,1,Germany,Other sectors,2017Q4,1512753.85
3691,1,Germany,Other sectors,2018Q1,1578512.31
3692,1,Germany,Other sectors,2018Q2,1508170.98
3693,1,Germany,Other sectors,2018Q3,1486136.14
3694,1,Germany,Other sectors,2018Q4,1465775.19
3695,1,Germany,Other sectors,2019Q1,1495325.7
3696,1,Germany,Other sectors,2019Q2,1572982.29
3697,1,Germany,Other sectors,2019Q3,1562755.52
3698,1,Germany,Other sectors,2019Q4,1599262.13
3699,1,Germany,Other sectors,2020Q1,1505000.52
3700,1,Germany,Other sectors,2020Q2,1612355.23
3701,1,Germany,Other sectors,2020Q3,1709997.89
3702,1,Germany,Other sectors,2020Q4,1828663.69
3703,1,Germany,Other sectors,2021Q1,1723449.54
3704,1,Germany,Other sectors,2021Q2,1743014.4
3705,1,Germany,Other sectors,2021Q3,1724722.16
3706,1,Germany,Other sectors,2021Q4,1671898.82
3707,1,Germany,Other sectors,2022Q1,1523651.1
3708,1,Germany,Other sectors,2022Q2,1295354.46
3709,1,Germany,Other sectors,2022Q3,1158678.47
3710,1,Germany,Other sectors,2022Q4,1268652.44
3711,1,Germany,Other sectors,2023Q1,1346147.74
3712,1,Germany,Other sectors,2023Q2,1352471.46
3713,1,Germany,Other sectors,2023Q3,1324706.6
3714,1,Germany,Other sectors,2023Q4,1465888.58
3715,1,Germany,Other sectors,2024Q1,1459290.4
3716,1,Germany,Other sectors,2024Q2,1443558.55
3717,1,Germany,Other Financial Corps.,2013Q1,936967.46
3718,1,Germany,Other Financial Corps.,2013Q2,960541.57
3719,1,Germany,Other Financial Corps.,2013Q3,1013050.57
3720,1,Germany,Other Financial Corps.,2013Q4,1065025.15
3721,1,Germany,Other Financial Corps.,2014Q1,1123200.81
3722,1,Germany,Other Financial Corps.,2014Q2,1186149.5
3723,1,Germany,Other Financial Corps.,2014Q3,1130434.07
3724,1,Germany,Other Financial Corps.,2014Q4,1130336.81
3725,1,Germany,Other Financial Corps.,2015Q1,1079165.36
3726,1,Germany,Other Financial Corps.,2015Q2,1062271.35
3727,1,Germany,Other Financial Corps.,2015Q3,1085392.57
3728,1,Germany,Other Financial Corps.,2015Q4,1069880.73
3729,1,Germany,Other Financial Corps.,2016Q1,1175527.44
3730,1,Germany,Other Financial Corps.,2016Q2,1213701.73
3731,1,Germany,Other Financial Corps.,2016Q3,1248608.97
3732,1,Germany,Other Financial Corps.,2016Q4,1138022.17
3733,1,Germany,Other Financial Corps.,2017Q1,1220950.69
3734,1,Germany,Other Financial Corps.,2017Q2,1316255.52
3735,1,Germany,Other Financial Corps.,2017Q3,1369550.31
3736,1,Germany,Other Financial Corps.,2017Q4,1414678.69
3737,1,Germany,Other Financial Corps.,2018Q1,1479557.43
3738,1,Germany,Other Financial Corps.,2018Q2,1414449.98
3739,1,Germany,Other Financial Corps.,2018Q3,1390123.64
3740,1,Germany,Other Financial Corps.,2018Q4,1370822.63
3741,1,Germany,Other Financial Corps.,2019Q1,1404478.36
3742,1,Germany,Other Financial Corps.,2019Q2,1480424.2
3743,1,Germany,Other Financial Corps.,2019Q3,1473837.04
3744,1,Germany,Other Financial Corps.,2019Q4,1508785.74
3745,1,Germany,Other Financial Corps.,2020Q1,1421169.59
3746,1,Germany,Other Financial Corps.,2020Q2,1523368.08
3747,1,Germany,Other Financial Corps.,2020Q3,1617359.51
3748,1,Germany,Other Financial Corps.,2020Q4,1732825.95
3749,1,Germany,Other Financial Corps.,2021Q1,1634679.57
3750,1,Germany,Other Financial Corps.,2021Q2,1652442.87
3751,1,Germany,Other Financial Corps.,2021Q3,1636990.39
3752,1,Germany,Other Financial Corps.,2021Q4,1585797.43
3753,1,Germany,Other Financial Corps.,2022Q1,1440368.07
3754,1,Germany,Other Financial Corps.,2022Q2,1221004.31
3755,1,Germany,Other Financial Corps.,2022Q3,1086935.14
3756,1,Germany,Other Financial Corps.,2022Q4,1180296.36
3757,1,Germany,Other Financial Corps.,2023Q1,1251419.96
3758,1,Germany,Other Financial Corps.,2023Q2,1263099.7
3759,1,Germany,Other Financial Corps.,2023Q3,1234445.72
3760,1,Germany,Other Financial Corps.,2023Q4,1368372.33
3761,1,Germany,Other Financial Corps.,2024Q1,1357615.11
3762,1,Germany,Other Financial Corps.,2024Q2,1339607.64
3763,1,Germany,Financial Derivatives,2013Q1,1098237.47
3764,1,Germany,Financial Derivatives,2013Q2,956494.62
3765,1,Germany,Financial Derivatives,2013Q3,907446.87
3766,1,Germany,Financial Derivatives,2013Q4,868027.61
3767,1,Germany,Financial Derivatives,2014Q1,829654.29
3768,1,Germany,Financial Derivatives,2014Q2,862270.51
3769,1,Germany,Financial Derivatives,2014Q3,886294.93
3770,1,Germany,Financial Derivatives,2014Q4,960758.61
3771,1,Germany,Financial Derivatives,2015Q1,971748.58
3772,1,Germany,Financial Derivatives,2015Q2,776543.45
3773,1,Germany,Financial Derivatives,2015Q3,800280.7
3774,1,Germany,Financial Derivatives,2015Q4,724285.98
3775,1,Germany,Financial Derivatives,2016Q1,861407.32
3776,1,Germany,Financial Derivatives,2016Q2,877739.66
3777,1,Germany,Financial Derivatives,2016Q3,803121.01
3778,1,Germany,Financial Derivatives,2016Q4,644456.71
3779,1,Germany,Financial Derivatives,2017Q1,588710.61
3780,1,Germany,Financial Derivatives,2017Q2,595438.22
3781,1,Germany,Financial Derivatives,2017Q3,582545.82
3782,1,Germany,Financial Derivatives,2017Q4,569878.58
3783,1,Germany,Financial Derivatives,2018Q1,517472.14
3784,1,Germany,Financial Derivatives,2018Q2,506235.83
3785,1,Germany,Financial Derivatives,2018Q3,481304.61
3786,1,Germany,Financial Derivatives,2018Q4,487521.54
3787,1,Germany,Financial Derivatives,2019Q1,554835.98
3788,1,Germany,Financial Derivatives,2019Q2,690096.86
3789,1,Germany,Financial Derivatives,2019Q3,826249.7
3790,1,Germany,Financial Derivatives,2019Q4,702162.07
3791,1,Germany,Financial Derivatives,2020Q1,1014432.47
3792,1,Germany,Financial Derivatives,2020Q2,1018068.41
3793,1,Germany,Financial Derivatives,2020Q3,995500.8
3794,1,Germany,Financial Derivatives,2020Q4,1031042.55
3795,1,Germany,Financial Derivatives,2021Q1,859247.87
3796,1,Germany,Financial Derivatives,2021Q2,877541.89
3797,1,Germany,Financial Derivatives,2021Q3,898419.24
3798,1,Germany,Financial Derivatives,2021Q4,838941.74
3799,1,Germany,Financial Derivatives,2022Q1,1244658.55
3800,1,Germany,Financial Derivatives,2022Q2,1520009.69
3801,1,Germany,Financial Derivatives,2022Q3,1781291.03
3802,1,Germany,Financial Derivatives,2022Q4,1687086.02
3803,1,Germany,Financial Derivatives,2023Q1,1568829.68
3804,1,Germany,Financial Derivatives,2023Q2,1944523.94
3805,1,Germany,Financial Derivatives,2023Q3,2005117.9
3806,1,Germany,Financial Derivatives,2023Q4,1643028.92
3807,1,Germany,Financial Derivatives,2024Q1,1649607.25
3808,1,Germany,Financial Derivatives,2024Q2,1598308.95
3809,1,Germany,Other investment,2013Q1,3291796.72
3810,1,Germany,Other investment,2013Q2,3336224.04
3811,1,Germany,Other investment,2013Q3,3364115.76
3812,1,Germany,Other investment,2013Q4,3338875.57
3813,1,Germany,Other investment,2014Q1,3371558.96
3814,1,Germany,Other investment,2014Q2,3410073.44
3815,1,Germany,Other investment,2014Q3,3219985.93
3816,1,Germany,Other investment,2014Q4,3077964.47
3817,1,Germany,Other investment,2015Q1,2955340.22
3818,1,Germany,Other investment,2015Q2,2977473.46
3819,1,Germany,Other investment,2015Q3,3016416.71
3820,1,Germany,Other investment,2015Q4,2831304.79
3821,1,Germany,Other investment,2016Q1,3012442.54
3822,1,Germany,Other investment,2016Q2,3068539.51
3823,1,Germany,Other investment,2016Q3,3078504.03
3824,1,Germany,Other investment,2016Q4,2931932.77
3825,1,Germany,Other investment,2017Q1,3132684.3
3826,1,Germany,Other investment,2017Q2,3299968.1
3827,1,Germany,Other investment,2017Q3,3401129.15
3828,1,Germany,Other investment,2017Q4,3426741.9
3829,1,Germany,Other investment,2018Q1,3601783.14
3830,1,Germany,Other investment,2018Q2,3491477.74
3831,1,Germany,Other investment,2018Q3,3471084.44
3832,1,Germany,Other investment,2018Q4,3458967.14
3833,1,Germany,Other investment,2019Q1,3505133.5
3834,1,Germany,Other investment,2019Q2,3580913.87
3835,1,Germany,Other investment,2019Q3,3436172.04
3836,1,Germany,Other investment,2019Q4,3413389.11
3837,1,Germany,Other investment,2020Q1,3533693.46
3838,1,Germany,Other investment,2020Q2,3670444.61
3839,1,Germany,Other investment,2020Q3,3979666.28
3840,1,Germany,Other investment,2020Q4,4093141.76
3841,1,Germany,Other investment,2021Q1,4099967.52
3842,1,Germany,Other investment,2021Q2,4212463.25
3843,1,Germany,Other investment,2021Q3,4124944.64
3844,1,Germany,Other investment,2021Q4,4247815.17
3845,1,Germany,Other investment,2022Q1,4273692.95
3846,1,Germany,Other investment,2022Q2,4089642.35
3847,1,Germany,Other investment,2022Q3,3952531.31
3848,1,Germany,Other investment,2022Q4,4143072.24
3849,1,Germany,Other investment,2023Q1,4216557.23
3850,1,Germany,Other investment,2023Q2,4128550.83
3851,1,Germany,Other investment,2023Q3,4059645.17
3852,1,Germany,Other investment,2023Q4,4273353.24
3853,1,Germany,Other investment,2024Q1,4272579.63
3854,1,Germany,Other investment,2024Q2,4233980.58
3855,1,Germany,Other equity,2013Q1,66000.81
3856,1,Germany,Other equity,2013Q2,73599.85
3857,1,Germany,Other equity,2013Q3,76461.26
3858,1,Germany,Other equity,2013Q4,83716.89
3859,1,Germany,Other equity,2014Q1,84352.23
3860,1,Germany,Other equity,2014Q2,89929.74
3861,1,Germany,Other equity,2014Q3,83695.82
3862,1,Germany,Other equity,2014Q4,81683.43
3863,1,Germany,Other equity,2015Q1,73055.76
3864,1,Germany,Other equity,2015Q2,76606.61
3865,1,Germany,Other equity,2015Q3,77177.47
3866,1,Germany,Other equity,2015Q4,75880.21
3867,1,Germany,Other equity,2016Q1,80933.69
3868,1,Germany,Other equity,2016Q2,79572.47
3869,1,Germany,Other equity,2016Q3,80754.3
3870,1,Germany,Other equity,2016Q4,77444.73
3871,1,Germany,Other equity,2017Q1,80000.75
3872,1,Germany,Other equity,2017Q2,86057.89
3873,1,Germany,Other equity,2017Q3,90922.73
3874,1,Germany,Other equity,2017Q4,93955.56
3875,1,Germany,Other equity,2018Q1,98406.59
